City,Restaurant,Lat,Lon
Akaa,Kotipizza,61.1363785,23.6759848
Akaa,Akaa Kebab Pizza,61.2101238,23.7662863
Akaa,Star Kebab- Pizza,61.2033405,23.7828326
Akaa,Adam kebab ja pizzeria,61.1668599,23.8682015
Akaa,Alibaba,,
Alavus,Alavuden Kebab&pizzeria,62.5835291,23.6148948
Alavus,Pizzeria Tropicana,62.5868337,23.6166538
Alavus,Pizzeria Sara,62.5880262,23.6139383
Alavus,Milano's,62.5864337,23.6196096
Alavus,OnnenTähti Pizza Buffet,62.6036859,23.7223855
Alavus,Kotipizza,62.6012967,23.7287309
Alavus,Vesa´s Pizza & Grill,62.6024,23.7267851
Alavus,Pizzeria Quattro,62.6029156,23.7361422
Alavus,Sepänniemen kahvio,62.6478974,23.8434446
Asikkala,Oinas Kebab Pizza,61.1727656,25.5481142
Aura,Masin kebab,60.6488037,22.5869271
Eckerö,bodegan,60.2325671,19.5391459
Enontekiö,6341652124,68.4479776,22.487876
Espoo,Loco Pizza,60.1537436,24.6351276
Espoo,Kotipizza Kivenlahti,60.1533368,24.6356362
Espoo,Crispy Pizza,60.1671127,24.6175554
Espoo,Pizza Hut Kauklahti,60.1855008,24.5964899
Espoo,Papachi,60.1871666,24.605
Espoo,Kotipizza,60.1519325,24.6540875
Espoo,Big Mama's,60.1487222,24.6584179
Espoo,Pizzeria Piccante,60.1482179,24.6557599
Espoo,Llapi Pizzeria,60.1386746,24.6730144
Espoo,Pizza Service,60.1421544,24.6702387
Espoo,Pizzeria Poola,60.1541226,24.6420637
Espoo,Tähti Pizza,60.1768531,24.6564936
Espoo,Pizzataksi,60.1736173,24.6618042
Espoo,Mozaik Restaurant & Bar,60.1594085,24.693408
Espoo,Kotipizza,60.2036021,24.6576536
Espoo,Pizza Hut,60.2037862,24.6589871
Espoo,Pappa Pizza,60.1990634,24.6558346
Espoo,Valentin Pizza & Burger,60.1993747,24.6646693
Espoo,Asian Food Market,60.2021653,24.6658362
Espoo,Suvis Pizzeria,60.2013086,24.6713719
Espoo,Dalas-pizza,60.2005955,24.6699609
Espoo,Pizzeria Shine,60.2005457,24.6699272
Espoo,Llapi Pizzeria,60.2012926,24.6714993
Espoo,Kotipizza Suomenoja,60.1598616,24.7111792
Espoo,Matinkylän Pizza & Kebab,60.1573826,24.739494
Espoo,Pizzarium,60.1614304,24.7373584
Espoo,Kotipizza,60.1603678,24.7386884
Espoo,Classic Pizza,60.1608127,24.7379229
Espoo,Kotipizza Matinkylä,60.1587989,24.7416059
Espoo,Opera,60.1755096,24.7347448
Espoo,Kotipizza,60.1863658,24.7460596
Espoo,Ymmerstan Pizzeria,60.2056822,24.7080146
Espoo,Kotipizza,60.2104238,24.7284193
Espoo,Pizza express,60.2285274,24.7417087
Espoo,Pappa Pizza,60.2269381,24.7418315
Espoo,Ravintola Järvenperä,60.2395431,24.699274
Espoo,1801091794,60.240103,24.7416642
Espoo,Kalajärven pizzeria,60.305972,24.739446
Espoo,Kotipizza Kalajärvi,60.3050036,24.7407015
Espoo,Kotipizza,60.1704671,24.7634471
Espoo,Kotipizza,60.1632366,24.7745401
Espoo,Salam Mumbai,60.1757174,24.7933461
Espoo,Pizza Express - Tapiola,60.1758131,24.7933421
Espoo,The Chili's Pizzeria & Grill,60.1955841,24.7657329
Espoo,Pizza Dominas,60.1948535,24.7671479
Espoo,Pizzataksi,60.1947527,24.7673599
Espoo,San Luca,60.1834248,24.7944668
Espoo,Kotipizza,60.1832936,24.7944125
Espoo,5577062554,60.1874718,24.7967145
Espoo,Pizza Duhok,60.168865,24.805187
Espoo,Pizza Hut,60.1757167,24.8049897
Espoo,Classic Pizza Restaurant,60.175558,24.8040503
Espoo,Guido's Pizza Alchemista,60.1758068,24.8021245
Espoo,Rax Pizzabuffet,60.1748648,24.8030631
Espoo,Armis pizzeria,60.184504,24.8053915
Espoo,Tapiola Pizza,60.17882,24.8165429
Espoo,Ravintola Fat Lizard,60.1855753,24.8204025
Espoo,Pohjanmaan Grilli,60.2088872,24.7586008
Espoo,City Kebab Pizza,60.2118139,24.7682077
Espoo,Dreams Cafe,60.2237768,24.757008
Espoo,Pizza Center,60.2286603,24.7634276
Espoo,Leppävaaran Pizzapalvelu,60.2112433,24.8229099
Espoo,Kotipizza,60.2181407,24.8104789
Espoo,Classic Pizza,60.2183592,24.8116683
Espoo,King Kebab,60.2207654,24.8131618
Espoo,Stadin Kebab,60.2187965,24.8128499
Espoo,Ghetto Street Food Bar,60.2206465,24.8127771
Espoo,Leppävaaran Kuningas,60.2240579,24.8120328
Espoo,Pizza Cornar,60.2205417,24.8127933
Espoo,PizzaBox Muurala,,
Espoo,Aladdin burger,,
Espoo,HelmiSimpukka,,
Eura,Kauttuan Kebab,61.1160787,22.1627752
Finström,Chariles pizza,,
Finström,Charlies Pizza och Restaurang,,
Forssa,Arbanaz,60.8113482,23.623241
Forssa,Kotipizza,60.8184554,23.6295786
Forssa,Deniss,60.8159304,23.6304367
Forssa,Kotipizza,60.815112,23.6286879
Haapajärvi,Ravintola Harun,63.7505403,25.3185711
Haapavesi,Pitsabri,64.1369578,25.3717729
Hamina,Kotipizza,60.5670365,27.1913935
Hamina,Haminan kebab & pizzeria,60.5679772,27.1941187
Hamina,Titanic,60.5662266,27.208942
Hamina,Marmaris Pizza&Kebab,,
Hanko,Classic Pizza Hanko,59.8216343,22.9637716
Hanko,Pizzeria Kebab Milano,59.8286407,22.9652557
Harjavalta,Gala Kebab Pizzeria,61.3126643,22.1468859
Harjavalta,Pizzamestarit,,
Hartola,Kotipizza,61.5789825,26.0082262
Hartola,Mersin Pitseria,61.5796776,26.0211496
Hattula,Kotipizza,61.0534194,24.3722472
Hattula,Eväspuoti,61.0533734,24.37212
Hattula,Hattulan Pizza-kebab House,61.055415,24.3731592
Hattula,Istanbul Pizza & Kebab,61.0559243,24.3753597
Hausjärvi,Oitin Pizza & Kebab,60.7882776,25.0296508
Heinola,Helin Pizzeria Kebab,61.1962525,26.0541972
Heinola,Heinolan pizzeria,61.2030109,26.0334898
Heinola,Pizzeria Torino,,
Helsinki,Pizza Maggio,60.1543692,24.8820327
Helsinki,Kotipizza,60.1605682,24.8813483
Helsinki,Pizzeria Luca,60.16008,24.8806854
Helsinki,Pizza Express Lauttasaari,60.1609887,24.8866571
Helsinki,Vanha Munkki,60.1952603,24.8732632
Helsinki,Pizzapaja,60.1978615,24.8795854
Helsinki,Pizza Mix,60.2032457,24.8849306
Helsinki,Munkkiniemen Pizzeria Kebab,60.1984807,24.8844468
Helsinki,Ravintola Pacius,60.1957985,24.8942642
Helsinki,PizzaExpress,60.1950391,24.9013462
Helsinki,Pizzeria Shine,60.2038685,24.8953478
Helsinki,Restaurant La Sirena Pizza & Grill,60.1579117,24.9158364
Helsinki,Vacco,60.1581094,24.9132354
Helsinki,Ismet,60.1577894,24.9120669
Helsinki,Kebab House,60.1625551,24.9075649
Helsinki,Dacca,60.1625752,24.9138908
Helsinki,Eerikin Pippuri,60.1634449,24.9102449
Helsinki,Kotipizza,60.1633794,24.9206903
Helsinki,Hanis Food,60.1705523,24.9252845
Helsinki,Kampin pippuri,60.1685632,24.9283809
Helsinki,Töölön Service,60.1735294,24.9189046
Helsinki,Shine,60.1724093,24.919499
Helsinki,Anesi,60.1746921,24.9214169
Helsinki,Pizzeria Dennis,60.1633009,24.9344955
Helsinki,Pizza Service,60.1646108,24.9326472
Helsinki,Daddy Greens Pizzabar,60.1628421,24.9406193
Helsinki,Bar Bronco,60.1632942,24.9412669
Helsinki,Kotipizza,60.1633943,24.9415542
Helsinki,Alfons Pizza,60.1592907,24.9425191
Helsinki,Eira Plaza,60.1601798,24.9428264
Helsinki,Pizzeria Sopranos,60.1570148,24.9462067
Helsinki,Mimosa,60.1619071,24.9465546
Helsinki,Eerikin pippuri,60.1665111,24.9329111
Helsinki,Pizzeria Dennis,60.1681539,24.934164
Helsinki,Sky Express,60.1682043,24.9353103
Helsinki,Ravintola Sivukaide,60.1668033,24.930538
Helsinki,Stadin kebab,60.1700639,24.930419
Helsinki,Il Duetto,60.1680054,24.9308566
Helsinki,Kotipizza,60.1656877,24.9361725
Helsinki,Broo,60.1672047,24.931692
Helsinki,Classic Pizza,60.1691694,24.9390079
Helsinki,Putte's Bar & Pizza,60.1674861,24.9388372
Helsinki,Pizza Hut,60.1691983,24.9414766
Helsinki,Eerikin Pippuri,60.1684098,24.9397559
Helsinki,Barbarossa Pizza & Kebab,60.1685487,24.9371091
Helsinki,No Pizza,60.1700891,24.9418833
Helsinki,Classic Pizza,60.1685113,24.9426276
Helsinki,Stadin Piste,60.1694103,24.9378096
Helsinki,Eerikin Pippuri,60.1688217,24.9384475
Helsinki,Jungle Juice Bar,60.1687807,24.9472772
Helsinki,Chilli,60.1695567,24.9451941
Helsinki,Fafa's,60.1693686,24.945231
Helsinki,Dedo's Pizza Kebab,60.1715524,24.946551
Helsinki,MorriSon's Pizzeria & Spagetteria,60.1691997,24.9447649
Helsinki,Pizzarium,60.1691418,24.9487688
Helsinki,Golden Rax Pizza Buffet,60.1690434,24.9469196
Helsinki,La Famiglia,60.1696863,24.9459927
Helsinki,Golden Rax Pizzabuffet,60.1696732,24.9451778
Helsinki,Capperi,60.1660073,24.9471702
Helsinki,Via Tribunali,60.1684753,24.952034
Helsinki,Keko,60.1723891,24.9539811
Helsinki,Pizzeria Pompei,60.1744676,24.9527926
Helsinki,Kotipizza,60.1843986,24.9177869
Helsinki,Linko,60.1818253,24.9251891
Helsinki,Runebergin Pizza-Kebab,60.180264,24.9237741
Helsinki,Dedo's Pizza,60.1857587,24.9217179
Helsinki,Stadin Ravintola (SR),60.1887498,24.9181403
Helsinki,Daddy Greens Pizzabar,60.185005,24.920648
Helsinki,Manskun pizza kebab,60.193181,24.9066744
Helsinki,Chilli Hakaniemi,60.1806659,24.9499343
Helsinki,Pizzataxi Hakaniemi,60.1816239,24.9552956
Helsinki,Saba,60.1817111,24.9555655
Helsinki,Ravintola Salpimienta,60.184836,24.9532716
Helsinki,Kotipizza Kallio Porthaninkatu,60.1830127,24.9531246
Helsinki,Sivuraide,60.1815672,24.9510919
Helsinki,Americana Pizzeria,60.1805629,24.9499388
Helsinki,Frutti di mare,60.191201,24.9448683
Helsinki,Onni Pizzeria,60.1883515,24.9468144
Helsinki,Pizzeria Romano,60.1877545,24.9480613
Helsinki,Döner Harju,60.1886896,24.9532304
Helsinki,King Kebab Kallio,60.18848,24.9560832
Helsinki,Skiffer,60.1853868,24.9527252
Helsinki,7 Veljestä,60.1949559,24.9385446
Helsinki,Pizzarium,60.1990391,24.9336811
Helsinki,Capperi,60.1985717,24.9304446
Helsinki,Pasilan Pizzapalvelu,60.199217,24.9420976
Helsinki,Pizzeria Nikolai,60.1387898,24.9892304
Helsinki,Cafe Kobben,60.1618908,24.98231
Helsinki,Kotipizza,60.1708393,24.9564459
Helsinki,Pizza Express Kruununhaka,60.1721472,24.9562964
Helsinki,Katajanokan Pizzapalvelu,60.1681057,24.9753665
Helsinki,Apollo,60.1882423,24.9577686
Helsinki,City Kebab Pizza,60.1884789,24.9563132
Helsinki,Palmer Kebab Pizza,60.1886504,24.9640975
Helsinki,Pizzeria Via Tribunali Kallio,60.187968,24.9637398
Helsinki,Pizza Hut,60.1823346,24.9791229
Helsinki,Kotipizza,60.1868595,24.9797654
Helsinki,Stadin Kebab,60.1870782,24.980052
Helsinki,Classic Pizza,60.1864583,24.9791034
Helsinki,King Kebab,60.1950072,24.9565826
Helsinki,Sturen Express Pizzeria,60.1950172,24.958495
Helsinki,Hermannin pizza kebab,60.1947871,24.9665342
Helsinki,Kotipizza,60.2026723,24.9680549
Helsinki,Levanto Pizza & Birra,60.1861938,25.0072838
Helsinki,Herttoniemen Pizza Express,60.1911161,25.0346279
Helsinki,Blancco,60.1950851,25.0300718
Helsinki,Kotipizza Herttoniemi,60.1941254,25.033346
Helsinki,Kebab,60.188009,25.0403243
Helsinki,Pizzataxi,60.1880687,25.0401992
Helsinki,Kotipizza Helsinki Laajasalo,60.1793256,25.052029
Helsinki,Pizzeria Aromi,60.1955004,25.0529287
Helsinki,Savalan Pizza & Kebab,60.2024342,25.0591379
Helsinki,Kotipizza,60.202502,25.0586773
Helsinki,Fornitaly,60.1638229,25.0810472
Helsinki,Cortana express,60.2040194,25.11935
Helsinki,Helikan Pizzeria,60.203979,25.1186448
Helsinki,Pizzeria Maavi,60.2021969,25.1426468
Helsinki,Pizza Express - Konala,60.2342328,24.8432837
Helsinki,Dilber,60.2376438,24.8460304
Helsinki,Kotipizza,60.2420737,24.8448394
Helsinki,Valimon Kebab Pizzeria,60.2156234,24.8756007
Helsinki,Thai Food / Pizza Express,60.2229535,24.8549773
Helsinki,Pizzeria Online,60.2242525,24.8592157
Helsinki,Pizza Benitto,60.2240225,24.8608434
Helsinki,Pizza Hut,60.2061692,24.8787415
Helsinki,Kotipizza,60.2069025,24.8790175
Helsinki,Kotipizza,60.211518,24.8879283
Helsinki,Mardin Pizzeria,60.2175343,24.8897346
Helsinki,Hauler,60.2117202,24.8877798
Helsinki,Aseman Grilli,60.2306029,24.8832688
Helsinki,Ravintola Tupla Ässä,60.2295948,24.8956417
Helsinki,Pizzeria Sole,60.2297172,24.8962469
Helsinki,Pizza House Pohjois-Haaga,60.2258345,24.8944117
Helsinki,Koti Falafel,60.2433098,24.863997
Helsinki,Taksim Pizzeria,60.2391972,24.874696
Helsinki,Kannelmäen Pizzapalvelu,60.2394841,24.8763266
Helsinki,Star Pizza,60.2389635,24.8741792
Helsinki,InterPizza,60.2480864,24.8637724
Helsinki,Kartanon Grilli,60.2475793,24.862276
Helsinki,Onnenautuus,60.2517138,24.8581822
Helsinki,Pizzeria Luna,60.2382969,24.8885509
Helsinki,Golden Pizza Kebab,60.2423993,24.8857926
Helsinki,Rosas Pizzeria,60.2169549,24.9037346
Helsinki,Pizza Hut - Hartwall Arena,60.20554,24.9285927
Helsinki,Ravintola Pippuri,60.2218483,24.9036862
Helsinki,Pizza Service,60.2217857,24.9045391
Helsinki,Kotipizza,60.22615,24.928727
Helsinki,Maunulan Pizza Kebab Palvelu,60.2295924,24.9279355
Helsinki,Ravello,60.2130639,24.9439246
Helsinki,Kotipizza,60.2164735,24.9549601
Helsinki,Pakilan Pizza Kebab,60.2457258,24.9242855
Helsinki,Pizzeria Parmesan,60.2086062,24.965547
Helsinki,Käpylän Pizza & Kebab Palvelu,60.2162709,24.9586512
Helsinki,Parmesan Arabia,60.2078221,24.9777482
Helsinki,Ristorante Uno,60.2206383,24.9624417
Helsinki,Kotipizza,60.2311858,24.9682783
Helsinki,Capperi,60.2312547,24.9680285
Helsinki,Nur Pizza Kebab,60.2486246,24.9584449
Helsinki,Ravintola Vuolu,60.2357418,25.0013375
Helsinki,Pihlajiston Pizzeria,60.2310635,24.9994399
Helsinki,Pizza Service Pihlajamäki,60.2356973,25.0014293
Helsinki,Food Chef,60.2408873,25.0038619
Helsinki,Ristorante Bello Helsinki,60.2290166,25.028059
Helsinki,Papan Lounas & Pizza,60.2047014,25.0508173
Helsinki,Pihlis Pizza Kebab,60.2338802,25.0116156
Helsinki,Vamos,60.2345312,25.0345303
Helsinki,Papa's Pizza,60.2431032,25.0294792
Helsinki,Pizzakuningas,60.2488963,25.0088559
Helsinki,Kotipizza,60.2506415,25.0125615
Helsinki,King Pizzeria,60.2517067,25.0178895
Helsinki,Pizzeria Abone,60.2749286,24.9893261
Helsinki,Omeri pizza kebab,60.2672956,25.0139335
Helsinki,Star Pizza,60.2629912,25.0266795
Helsinki,Evin,60.2744453,25.0340252
Helsinki,563025629,60.2749736,25.0363218
Helsinki,Pizza Taikurit,60.2762653,25.0347833
Helsinki,Puistolan pizzapalvelu,60.2744848,25.0452444
Helsinki,Classico,60.2095381,25.0679582
Helsinki,Itis Kebab,60.210819,25.0795282
Helsinki,Pizza Service Itäkeskus,60.2085967,25.0841136
Helsinki,Stadin Chili Kebab,60.2097006,25.0816345
Helsinki,Pizza Hut,60.2093127,25.0867684
Helsinki,Rax Buffet,60.2122533,25.0825555
Helsinki,Classic Pizza,60.2119659,25.0827281
Helsinki,Kotipizza Myllypuro,60.2240085,25.0732896
Helsinki,Mega Pizza & Kebab,60.2244555,25.0750739
Helsinki,Puotilan pizza & kebab,60.2127349,25.0969172
Helsinki,Pizza Kebab Puotilan Säde,60.2145847,25.0948958
Helsinki,Meri Pizzeria Kahvila,60.2075734,25.106966
Helsinki,Pizzeria Kivikko,60.2330553,25.0615719
Helsinki,Kontulan Kuningas,60.2397656,25.0683236
Helsinki,Impun cafe & pizzeria,60.2322433,25.0756071
Helsinki,Kontulan Pizza & Kebab,60.2368392,25.0820171
Helsinki,Kalkan Pizza,60.2362612,25.082765
Helsinki,Pizzeria & Bar Paris,60.2366816,25.0840611
Helsinki,Tikke Kebab,60.2369148,25.0841631
Helsinki,Chaviland,60.2364189,25.083356
Helsinki,Taormina,60.2367086,25.0827744
Helsinki,Shish Kebab,60.2365808,25.0823576
Helsinki,Nice Day Pizza & Kebab,60.2370041,25.0845551
Helsinki,Bar Bumerang,60.2540224,25.0769233
Helsinki,Pizza Speed,60.2352314,25.1002674
Helsinki,Pizza Roosa,60.238432,25.1002339
Helsinki,Anand,60.239647,25.1117241
Helsinki,Helsingin Pizzapojat,60.2056872,25.1199306
Helsinki,New Light (Indian kitchen),60.2050874,25.13613
Helsinki,Power Brothers Autohuolto & -vuokraamo,60.2233762,25.1156684
Helsinki,Vuosaaren Pizza & Kebab,60.2214759,25.1387188
Helsinki,Vuo Kebab ja Pizzeria,60.2097537,25.1433525
Helsinki,Kotipizza Columbus,60.2066602,25.146055
Helsinki,Ulappasilta pub pizzeria,60.2078509,25.1400057
Helsinki,Ristorante il Parma,60.2215021,25.1407988
Helsinki,Jakos Ravintola & Pizzeria,60.261236,25.0761892
Helsinki,Pizza Veljet,60.2641606,25.0849945
Helsinki,Café Carusel,,
Helsinki,Milano Grilli,,
Helsinki,Valentin Pizza & Burger,,
Helsinki,Vuosaaren Kellari,,
